Store,Date,Volume (units), Sales ($s) , Price 
24,6/27/2019,100," $1,499 ", $14.99 
24,6/26/2019,80," $1,154 ", $14.42 
24,6/25/2019,102," $1,529 ", $14.99 
24,6/24/2019,87," $1,234 ", $14.19 
24,6/23/2019,156," $1,808 ", $11.59 
24,6/22/2019,133," $1,994 ", $14.99 
24,6/21/2019,118," $1,665 ", $14.11 
24,6/20/2019,128," $1,919 ", $14.99 
24,6/19/2019,122," $1,612 ", $13.21 
24,6/18/2019,99," $1,484 ", $14.99 
24,6/17/2019,80," $1,124 ", $14.04 
24,6/16/2019,176," $2,283 ", $12.97 
24,6/15/2019,72," $1,079 ", $14.99 
24,6/14/2019,176," $2,605 ", $14.80 
24,6/13/2019,126," $1,835 ", $14.56 
24,6/12/2019,160," $2,232 ", $13.95 
24,6/11/2019,163," $2,066 ", $12.67 
24,6/10/2019,94," $1,396 ", $14.85 
24,6/9/2019,128," $1,919 ", $14.99 
24,6/8/2019,89," $1,334 ", $14.99 
24,6/7/2019,162," $2,288 ", $14.13 
24,6/6/2019,88," $1,319 ", $14.99 
24,6/5/2019,90," $1,345 ", $14.94 
24,6/4/2019,131," $1,907 ", $14.56 
24,6/3/2019,119," $1,743 ", $14.64 
24,6/2/2019,86," $1,289 ", $14.99 
24,6/1/2019,92," $1,379 ", $14.99 
24,5/31/2019,64, $959 , $14.99 
24,5/30/2019,91," $1,364 ", $14.99 
24,5/29/2019,72," $1,079 ", $14.99 
24,5/28/2019,148," $1,950 ", $13.18 
24,5/27/2019,127," $1,904 ", $14.99 
24,5/26/2019,211," $2,022 ", $9.58 
24,5/25/2019,138," $2,069 ", $14.99 
24,5/24/2019,102," $1,529 ", $14.99 
24,5/23/2019,132," $1,811 ", $13.72 
24,5/22/2019,154," $2,087 ", $13.55 
24,5/21/2019,76," $1,139 ", $14.99 
24,5/20/2019,111," $1,664 ", $14.99 
24,5/19/2019,94," $1,409 ", $14.99 
24,5/18/2019,119," $1,671 ", $14.04 
24,5/17/2019,90," $1,349 ", $14.99 
24,5/16/2019,123," $1,844 ", $14.99 
24,5/15/2019,100," $1,499 ", $14.99 
24,5/14/2019,152," $2,000 ", $13.16 
24,5/13/2019,149," $1,937 ", $13.00 
24,5/12/2019,107," $1,604 ", $14.99 
24,5/11/2019,85," $1,274 ", $14.99 
24,5/10/2019,133," $1,589 ", $11.95 
24,5/9/2019,134," $2,009 ", $14.99 
24,5/8/2019,132," $1,854 ", $14.05 
24,5/7/2019,128," $1,919 ", $14.99 
24,5/6/2019,116," $1,739 ", $14.99 
24,5/5/2019,118," $1,769 ", $14.99 
24,5/4/2019,108," $1,608 ", $14.89 
24,5/3/2019,50, $750 , $14.99 
24,5/2/2019,130," $1,949 ", $14.99 
24,5/1/2019,89," $1,334 ", $14.99 
24,4/30/2019,90," $1,349 ", $14.99 
24,4/29/2019,144," $1,928 ", $13.39 
24,4/28/2019,98," $1,469 ", $14.99 
24,4/27/2019,75," $1,124 ", $14.99 
24,4/26/2019,194," $2,387 ", $12.30 
24,4/25/2019,96," $1,439 ", $14.99 
24,4/24/2019,115," $1,692 ", $14.71 
24,4/23/2019,104," $1,559 ", $14.99 
24,4/22/2019,152," $1,782 ", $11.73 
24,4/21/2019,65, $974 , $14.99 
24,4/20/2019,118," $1,769 ", $14.99 
24,4/19/2019,153," $2,056 ", $13.44 
24,4/18/2019,184," $2,195 ", $11.93 
24,4/17/2019,141," $1,728 ", $12.26 
24,4/16/2019,89," $1,334 ", $14.99 
24,4/15/2019,88," $1,319 ", $14.99 
24,4/14/2019,93," $1,394 ", $14.99 
24,4/13/2019,132," $1,979 ", $14.99 
24,4/12/2019,89," $1,334 ", $14.99 
24,4/11/2019,185," $2,450 ", $13.24 
24,4/10/2019,103," $1,544 ", $14.99 
24,4/9/2019,95," $1,424 ", $14.99 
24,4/8/2019,89," $1,288 ", $14.48 
24,4/7/2019,96," $1,439 ", $14.99 
24,4/6/2019,122," $1,829 ", $14.99 
24,4/5/2019,151," $2,079 ", $13.77 
24,4/4/2019,114," $1,709 ", $14.99 
24,4/3/2019,165," $2,114 ", $12.81 
24,4/2/2019,90," $1,334 ", $14.83 
24,4/1/2019,76," $1,117 ", $14.70 
24,3/31/2019,121," $1,814 ", $14.99 
24,3/30/2019,158," $1,955 ", $12.38 
24,3/29/2019,152," $2,119 ", $13.94 
24,3/28/2019,125," $1,874 ", $14.99 
24,3/27/2019,117," $1,754 ", $14.99 
24,3/26/2019,193," $2,418 ", $12.53 
24,3/25/2019,143," $1,888 ", $13.20 
24,3/24/2019,123," $1,844 ", $14.99 
24,3/23/2019,69," $1,034 ", $14.99 
24,3/22/2019,127," $1,904 ", $14.99 
24,3/21/2019,102," $1,529 ", $14.99 
24,3/20/2019,114," $1,709 ", $14.99 
24,3/19/2019,87," $1,406 ", $16.16 
24,3/18/2019,152," $1,870 ", $12.31 
24,3/17/2019,116," $1,691 ", $14.58 
24,3/16/2019,138," $1,728 ", $12.53 
24,3/15/2019,87," $1,304 ", $14.99 
24,3/14/2019,152," $1,900 ", $12.50 
24,3/13/2019,119," $1,754 ", $14.74 
24,3/12/2019,116," $1,713 ", $14.76 
24,3/11/2019,98," $1,469 ", $14.99 
24,3/10/2019,123," $1,667 ", $13.55 
24,3/9/2019,102," $1,529 ", $14.99 
24,3/8/2019,197," $2,193 ", $11.13 
24,3/7/2019,154," $2,021 ", $13.13 
24,3/6/2019,89," $1,334 ", $14.99 
24,3/5/2019,131," $1,734 ", $13.24 
24,3/4/2019,106," $1,589 ", $14.99 
24,3/3/2019,179," $1,983 ", $11.08 
24,3/2/2019,143," $2,144 ", $14.99 
24,3/1/2019,103," $1,544 ", $14.99 
24,2/28/2019,164," $1,969 ", $12.01 
24,2/27/2019,93," $1,394 ", $14.99 
24,2/26/2019,76," $1,139 ", $14.99 
24,2/25/2019,77," $1,154 ", $14.99 
24,2/24/2019,88," $1,319 ", $14.99 
24,2/23/2019,122," $1,535 ", $12.58 
24,2/22/2019,86," $1,289 ", $14.99 
24,2/21/2019,127," $1,802 ", $14.19 
24,2/20/2019,158," $1,982 ", $12.54 
24,2/19/2019,153," $1,887 ", $12.33 
24,2/18/2019,191," $1,898 ", $9.94 
24,2/17/2019,73," $1,094 ", $14.99 
24,2/16/2019,94," $1,409 ", $14.99 
24,2/15/2019,180," $2,050 ", $11.39 
24,2/14/2019,76," $1,139 ", $14.99 
24,2/13/2019,101," $1,514 ", $14.99 
24,2/12/2019,131," $1,882 ", $14.37 
24,2/11/2019,103," $1,544 ", $14.99 
24,2/10/2019,100," $1,499 ", $14.99 
24,2/9/2019,124," $1,859 ", $14.99 
24,2/8/2019,105," $1,574 ", $14.99 
24,2/7/2019,87," $1,304 ", $14.99 
24,2/6/2019,136," $2,001 ", $14.72 
24,2/5/2019,135," $1,538 ", $11.39 
24,2/4/2019,125," $1,874 ", $14.99 
24,2/3/2019,88," $1,283 ", $14.58 
24,2/2/2019,100," $1,499 ", $14.99 
24,2/1/2019,150," $2,007 ", $13.38 
24,1/31/2019,113," $1,694 ", $14.99 
24,1/30/2019,179," $2,059 ", $11.50 
24,1/29/2019,78," $1,169 ", $14.99 
24,1/28/2019,131," $1,928 ", $14.72 
24,1/27/2019,115," $1,724 ", $14.99 
24,1/26/2019,30, $450 , $14.99 
24,1/25/2019,112," $1,593 ", $14.23 
24,1/24/2019,94," $1,328 ", $14.12 
24,1/23/2019,159," $2,026 ", $12.74 
24,1/22/2019,81," $1,214 ", $14.99 
24,1/21/2019,100," $1,473 ", $14.73 
24,1/20/2019,99," $1,388 ", $14.02 
24,1/19/2019,129," $1,830 ", $14.19 
24,1/18/2019,97," $1,454 ", $14.99 
24,1/17/2019,101," $1,514 ", $14.99 
24,1/16/2019,118," $1,720 ", $14.58 
24,1/15/2019,123," $1,731 ", $14.07 
24,1/14/2019,49, $735 , $14.99 
24,1/13/2019,119," $1,734 ", $14.57 
24,1/12/2019,122," $1,829 ", $14.99 
24,1/11/2019,166," $1,985 ", $11.96 
24,1/10/2019,87," $1,304 ", $14.99 
24,1/9/2019,99," $1,484 ", $14.99 
24,1/8/2019,118," $1,769 ", $14.99 
24,1/7/2019,136," $1,804 ", $13.27 
24,1/6/2019,89," $1,334 ", $14.99 
24,1/5/2019,100," $1,440 ", $14.40 
24,1/4/2019,115," $1,592 ", $13.84 
24,1/3/2019,117," $1,754 ", $14.99 
24,1/2/2019,200," $2,298 ", $11.49 
24,1/1/2019,119," $1,784 ", $14.99 
25,8/31/2019,135," $1,896 ", $14.05 
25,8/30/2019,180," $2,194 ", $12.19 
25,8/29/2019,102," $1,529 ", $14.99 
25,8/28/2019,181," $2,187 ", $12.08 
25,8/27/2019,88," $1,319 ", $14.99 
25,8/26/2019,190," $2,032 ", $10.69 
25,8/25/2019,104," $1,559 ", $14.99 
25,8/24/2019,153," $1,806 ", $11.80 
25,8/23/2019,106," $1,589 ", $14.99 
25,8/22/2019,165," $2,130 ", $12.91 
25,8/21/2019,140," $1,936 ", $13.83 
25,8/20/2019,118," $1,568 ", $13.29 
25,8/19/2019,73," $1,094 ", $14.99 
25,8/18/2019,74," $1,109 ", $14.99 
25,8/17/2019,106," $1,589 ", $14.99 
25,8/16/2019,154," $1,988 ", $12.91 
25,8/15/2019,86," $1,289 ", $14.99 
25,8/14/2019,72," $1,047 ", $14.54 
25,8/13/2019,103," $1,523 ", $14.79 
25,8/12/2019,81," $1,214 ", $14.99 
25,8/11/2019,108," $1,593 ", $14.75 
25,8/10/2019,161," $1,982 ", $12.31 
25,8/9/2019,97," $1,454 ", $14.99 
25,8/8/2019,167," $2,028 ", $12.14 
25,8/7/2019,78," $1,169 ", $14.99 
25,8/6/2019,103," $1,406 ", $13.65 
25,8/5/2019,144," $1,787 ", $12.41 
25,8/4/2019,36, $591 , $16.43 
25,8/3/2019,162," $2,136 ", $13.18 
25,8/2/2019,152," $2,278 ", $14.99 
25,8/1/2019,94," $1,409 ", $14.99 
25,7/31/2019,174," $2,054 ", $11.81 
25,7/30/2019,98," $1,469 ", $14.99 
25,7/29/2019,155," $2,055 ", $13.26 
25,7/28/2019,134," $1,725 ", $12.88 
25,7/27/2019,119," $1,784 ", $14.99 
25,7/26/2019,109," $1,634 ", $14.99 
25,7/25/2019,210," $2,149 ", $10.23 
25,7/24/2019,211," $2,523 ", $11.96 
25,7/23/2019,92," $1,379 ", $14.99 
25,7/22/2019,115," $1,724 ", $14.99 
25,7/21/2019,93," $1,394 ", $14.99 
25,7/20/2019,159," $1,954 ", $12.29 
25,7/19/2019,108," $1,619 ", $14.99 
25,7/18/2019,139," $1,664 ", $11.97 
25,7/17/2019,63, $944 , $14.99 
25,7/16/2019,77," $1,154 ", $14.99 
25,7/15/2019,109," $1,634 ", $14.99 
25,7/14/2019,86," $1,289 ", $14.99 
25,7/13/2019,122," $1,829 ", $14.99 
25,7/12/2019,127," $1,869 ", $14.72 
25,7/11/2019,117," $1,577 ", $13.48 
25,7/10/2019,123," $1,705 ", $13.86 
25,7/9/2019,116," $1,722 ", $14.85 
25,7/8/2019,94," $1,409 ", $14.99 
25,7/7/2019,149," $1,955 ", $13.12 
25,7/6/2019,138," $1,847 ", $13.39 
25,7/5/2019,80," $1,199 ", $14.99 
25,7/4/2019,168," $2,079 ", $12.38 
25,7/3/2019,164," $2,019 ", $12.31 
25,7/2/2019,173," $2,074 ", $11.99 
25,7/1/2019,88," $1,319 ", $14.99 
25,6/30/2019,133," $1,994 ", $14.99 
25,6/29/2019,69," $1,034 ", $14.99 
25,6/28/2019,100," $1,499 ", $14.99 
25,6/27/2019,139," $1,779 ", $12.80 
25,6/26/2019,116," $1,739 ", $14.99 
25,6/25/2019,127," $1,747 ", $13.76 
25,6/24/2019,164," $2,110 ", $12.86 
25,6/23/2019,76," $1,139 ", $14.99 
25,6/22/2019,135," $2,024 ", $14.99 
25,6/21/2019,75," $1,124 ", $14.99 
25,6/20/2019,99," $1,437 ", $14.52 
25,6/19/2019,113," $1,694 ", $14.99 
25,6/18/2019,117," $1,618 ", $13.83 
25,6/17/2019,106," $1,589 ", $14.99 
25,6/16/2019,106," $1,462 ", $13.80 
25,6/15/2019,107," $1,557 ", $14.55 
25,6/14/2019,130," $1,949 ", $14.99 
25,6/13/2019,96," $1,439 ", $14.99 
25,6/12/2019,86," $1,289 ", $14.99 
25,6/11/2019,57, $854 , $14.99 
25,6/10/2019,102," $1,381 ", $13.54 
25,6/9/2019,73," $1,094 ", $14.99 
25,6/8/2019,77," $1,154 ", $14.99 
25,6/7/2019,140," $1,816 ", $12.97 
25,6/6/2019,158," $2,083 ", $13.18 
25,6/5/2019,121," $1,607 ", $13.28 
25,6/4/2019,76," $1,121 ", $14.74 
25,6/3/2019,188," $2,269 ", $12.07 
25,6/2/2019,160," $2,143 ", $13.39 
25,6/1/2019,142," $1,904 ", $13.41 
25,5/31/2019,92," $1,379 ", $14.99 
25,5/30/2019,130," $1,949 ", $14.99 
25,5/29/2019,153," $2,132 ", $13.94 
25,5/28/2019,113," $1,694 ", $14.99 
25,5/27/2019,167," $2,250 ", $13.47 
25,5/26/2019,100," $1,494 ", $14.94 
25,5/25/2019,129," $1,872 ", $14.51 
25,5/24/2019,88," $1,319 ", $14.99 
25,5/23/2019,112," $1,679 ", $14.99 
25,5/22/2019,89," $1,334 ", $14.99 
25,5/21/2019,98," $1,469 ", $14.99 
25,5/20/2019,99," $1,484 ", $14.99 
25,5/19/2019,132," $1,979 ", $14.99 
25,5/18/2019,109," $1,634 ", $14.99 
25,5/17/2019,75," $1,124 ", $14.99 
25,5/16/2019,113," $1,694 ", $14.99 
25,5/15/2019,89," $1,334 ", $14.99 
25,5/14/2019,150," $1,875 ", $12.50 
25,5/13/2019,106," $1,589 ", $14.99 
25,5/12/2019,186," $2,333 ", $12.54 
25,5/11/2019,136," $1,865 ", $13.72 
25,5/10/2019,86," $1,289 ", $14.99 
25,5/9/2019,100," $1,499 ", $14.99 
25,5/8/2019,101," $1,514 ", $14.99 
25,5/7/2019,84," $1,403 ", $16.70 
25,5/6/2019,163," $2,167 ", $13.30 
25,5/5/2019,75," $1,124 ", $14.99 
25,5/4/2019,144," $2,159 ", $14.99 
25,5/3/2019,99," $1,480 ", $14.95 
25,5/2/2019,214," $2,144 ", $10.02 
25,5/1/2019,104," $1,636 ", $15.73 
25,4/30/2019,46, $690 , $14.99 
25,4/29/2019,129," $1,934 ", $14.99 
25,4/28/2019,83," $1,244 ", $14.99 
25,4/27/2019,118," $1,716 ", $14.54 
25,4/26/2019,156," $1,816 ", $11.64 
25,4/25/2019,179," $2,326 ", $13.00 
25,4/24/2019,116," $1,739 ", $14.99 
25,4/23/2019,111," $1,664 ", $14.99 
25,4/22/2019,150," $2,091 ", $13.94 
25,4/21/2019,110," $1,649 ", $14.99 
25,4/20/2019,104," $1,559 ", $14.99 
25,4/19/2019,111," $1,664 ", $14.99 
25,4/18/2019,177," $2,436 ", $13.76 
25,4/17/2019,113," $1,694 ", $14.99 
25,4/16/2019,112," $1,679 ", $14.99 
25,4/15/2019,177," $1,904 ", $10.76 
25,4/14/2019,158," $2,011 ", $12.73 
25,4/13/2019,75," $1,124 ", $14.99 
25,4/12/2019,88," $1,319 ", $14.99 
25,4/11/2019,118," $1,729 ", $14.65 
25,4/10/2019,120," $1,799 ", $14.99 
25,4/9/2019,186," $2,387 ", $12.83 
25,4/8/2019,84," $1,259 ", $14.99 
25,4/7/2019,107," $1,553 ", $14.51 
25,4/6/2019,139," $1,862 ", $13.39 
25,4/5/2019,112," $1,679 ", $14.99 
25,4/4/2019,104," $1,499 ", $14.41 
25,4/3/2019,193," $2,004 ", $10.38 
25,4/2/2019,162," $2,250 ", $13.89 
25,4/1/2019,112," $1,679 ", $14.99 
25,3/31/2019,79," $1,260 ", $15.95 
25,3/30/2019,92," $1,352 ", $14.69 
25,3/29/2019,110," $1,649 ", $14.99 
25,3/28/2019,104," $1,559 ", $14.99 
25,3/27/2019,70," $1,049 ", $14.99 
25,3/26/2019,116," $1,605 ", $13.83 
25,3/25/2019,87," $1,304 ", $14.99 
25,3/24/2019,112," $1,590 ", $14.20 
25,3/23/2019,108," $1,619 ", $14.99 
25,3/22/2019,141," $1,877 ", $13.31 
25,3/21/2019,88," $1,250 ", $14.20 
25,3/20/2019,110," $1,626 ", $14.78 
25,3/19/2019,137," $1,918 ", $14.00 
25,3/18/2019,122," $1,829 ", $14.99 
25,3/17/2019,109," $1,634 ", $14.99 
25,3/16/2019,67, $959 , $14.32 
25,3/15/2019,125," $1,874 ", $14.99 
25,3/14/2019,112," $1,643 ", $14.67 
25,3/13/2019,118," $1,769 ", $14.99 
25,3/12/2019,192," $2,200 ", $11.46 
25,3/11/2019,175," $2,224 ", $12.71 
25,3/10/2019,84," $1,252 ", $14.90 
25,3/9/2019,162," $2,184 ", $13.48 
25,3/8/2019,86," $1,283 ", $14.92 
25,3/7/2019,69," $1,030 ", $14.93 
25,3/6/2019,93," $1,353 ", $14.55 
25,3/5/2019,98," $1,469 ", $14.99 
25,3/4/2019,84," $1,259 ", $14.99 
25,3/3/2019,120," $1,602 ", $13.35 
25,3/2/2019,100," $1,499 ", $14.99 
25,3/1/2019,98," $1,469 ", $14.99 
25,2/28/2019,103," $1,544 ", $14.99 
25,2/27/2019,165," $1,812 ", $10.98 
25,2/26/2019,96," $1,439 ", $14.99 
25,2/25/2019,128," $1,918 ", $14.99 
25,2/24/2019,119," $1,784 ", $14.99 
25,2/23/2019,114," $1,709 ", $14.99 
25,2/22/2019,99," $1,484 ", $14.99 
25,2/21/2019,153," $2,003 ", $13.09 
25,2/20/2019,175," $2,048 ", $11.70 
25,2/19/2019,68," $1,019 ", $14.99 
25,2/18/2019,96," $1,439 ", $14.99 
25,2/17/2019,172," $2,230 ", $12.97 
25,2/16/2019,96," $1,439 ", $14.99 
25,2/15/2019,98," $1,469 ", $14.99 
25,2/14/2019,150," $2,003 ", $13.35 
25,2/13/2019,138," $1,864 ", $13.51 
25,2/12/2019,143," $1,849 ", $12.93 
25,2/11/2019,105," $1,574 ", $14.99 
25,2/10/2019,95," $1,424 ", $14.99 
25,2/9/2019,116," $1,739 ", $14.99 
25,2/8/2019,124," $1,830 ", $14.76 
25,2/7/2019,96," $1,401 ", $14.59 
25,2/6/2019,130," $1,949 ", $14.99 
25,2/5/2019,144," $1,814 ", $12.59 
25,2/4/2019,83," $1,244 ", $14.99 
25,2/3/2019,175," $2,130 ", $12.17 
25,2/2/2019,95," $1,421 ", $14.95 
25,2/1/2019,115," $1,724 ", $14.99 
25,1/31/2019,99," $1,484 ", $14.99 
25,1/30/2019,85," $1,274 ", $14.99 
25,1/29/2019,177," $2,245 ", $12.68 
25,1/28/2019,117," $1,534 ", $13.11 
25,1/27/2019,100," $1,499 ", $14.99 
25,1/26/2019,122," $1,806 ", $14.80 
25,1/25/2019,149," $2,106 ", $14.14 
25,1/24/2019,126," $1,889 ", $14.99 
25,1/23/2019,111," $1,574 ", $14.18 
25,1/22/2019,92," $1,379 ", $14.99 
25,1/21/2019,113," $1,682 ", $14.88 
25,1/20/2019,62, $929 , $14.99 
25,1/19/2019,162," $2,196 ", $13.55 
25,1/18/2019,95," $1,424 ", $14.99 
25,1/17/2019,76," $1,123 ", $14.78 
25,1/16/2019,78," $1,169 ", $14.99 
25,1/15/2019,106," $1,589 ", $14.99 
25,1/14/2019,129," $1,934 ", $14.99 
25,1/13/2019,97," $1,454 ", $14.99 
25,1/12/2019,145," $2,076 ", $14.32 
25,1/11/2019,123," $1,844 ", $14.99 
25,1/10/2019,97," $1,454 ", $14.99 
25,1/9/2019,144," $2,159 ", $14.99 
25,1/8/2019,214," $2,546 ", $11.89 
25,1/7/2019,114," $1,709 ", $14.99 
25,1/6/2019,95," $1,424 ", $14.99 
25,1/5/2019,102," $1,515 ", $14.85 
25,1/4/2019,82," $1,148 ", $14.00 
25,1/3/2019,106," $1,574 ", $14.85 
25,1/2/2019,132," $1,856 ", $14.06 
25,1/1/2019,122," $1,829 ", $14.99 
26,8/31/2019,149," $1,916 ", $12.86 
26,8/30/2019,104," $1,477 ", $14.20 
26,8/29/2019,85," $1,274 ", $14.99 
26,8/28/2019,90," $1,349 ", $14.99 
26,8/27/2019,62, $929 , $14.99 
26,8/26/2019,139," $2,084 ", $14.99 
26,8/25/2019,84," $1,259 ", $14.99 
26,8/24/2019,115," $1,724 ", $14.99 
26,8/23/2019,178," $2,074 ", $11.65 
26,8/22/2019,111," $1,664 ", $14.99 
26,8/21/2019,133," $1,824 ", $13.71 
26,8/20/2019,165," $1,799 ", $10.90 
26,8/19/2019,167," $1,889 ", $11.31 
26,8/18/2019,69," $1,034 ", $14.99 
26,8/17/2019,98," $1,469 ", $14.99 
26,8/16/2019,96," $1,439 ", $14.99 
26,8/15/2019,160," $1,837 ", $11.48 
26,8/14/2019,175," $2,311 ", $13.21 
26,8/13/2019,121," $1,814 ", $14.99 
26,8/12/2019,120," $1,780 ", $14.84 
26,8/11/2019,132," $1,915 ", $14.51 
26,8/10/2019,124," $1,859 ", $14.99 
26,8/9/2019,83," $1,222 ", $14.72 
26,8/8/2019,90," $1,349 ", $14.99 
26,8/7/2019,143," $1,816 ", $12.70 
26,8/6/2019,67, $987 , $14.73 
26,8/5/2019,155," $2,068 ", $13.34 
26,8/4/2019,90," $1,349 ", $14.99 
26,8/3/2019,86," $1,289 ", $14.99 
26,8/2/2019,81," $1,214 ", $14.99 
26,8/1/2019,168," $1,950 ", $11.61 
26,7/31/2019,48, $898 , $18.70 
26,7/30/2019,101," $1,514 ", $14.99 
26,7/29/2019,97," $1,440 ", $14.84 
26,7/28/2019,142," $1,873 ", $13.19 
26,7/27/2019,131," $1,625 ", $12.41 
26,7/26/2019,104," $1,559 ", $14.99 
26,7/25/2019,118," $1,769 ", $14.99 
26,7/24/2019,107," $1,604 ", $14.99 
26,7/23/2019,66, $955 , $14.47 
26,7/22/2019,89," $1,334 ", $14.99 
26,7/21/2019,81," $1,214 ", $14.99 
26,7/20/2019,155," $1,992 ", $12.85 
26,7/19/2019,104," $1,559 ", $14.99 
26,7/18/2019,102," $1,529 ", $14.99 
26,7/17/2019,95," $1,424 ", $14.99 
26,7/16/2019,93," $1,394 ", $14.99 
26,7/15/2019,54, $809 , $14.99 
26,7/14/2019,143," $1,907 ", $13.33 
26,7/13/2019,102," $1,529 ", $14.99 
26,7/12/2019,126," $1,768 ", $14.03 
26,7/11/2019,75," $1,124 ", $14.99 
26,7/10/2019,110," $1,649 ", $14.99 
26,7/9/2019,93," $1,394 ", $14.99 
26,7/8/2019,84," $1,259 ", $14.99 
26,7/7/2019,174," $2,199 ", $12.64 
26,7/6/2019,113," $1,694 ", $14.99 
26,7/5/2019,82," $1,204 ", $14.69 
26,7/4/2019,105," $1,448 ", $13.79 
26,7/3/2019,90," $1,349 ", $14.99 
26,7/2/2019,109," $1,564 ", $14.35 
26,7/1/2019,89," $1,334 ", $14.99 
26,6/30/2019,111," $1,570 ", $14.14 
26,6/29/2019,173," $2,375 ", $13.73 
26,6/28/2019,87," $1,292 ", $14.85 
26,6/27/2019,116," $1,642 ", $14.15 
26,6/26/2019,55, $824 , $14.99 
26,6/25/2019,168," $2,093 ", $12.46 
26,6/24/2019,118," $1,748 ", $14.81 
26,6/23/2019,99," $1,472 ", $14.86 
26,6/22/2019,187," $2,352 ", $12.58 
26,6/21/2019,66, $989 , $14.99 
26,6/20/2019,148," $1,978 ", $13.36 
26,6/19/2019,79," $1,184 ", $14.99 
26,6/18/2019,172," $2,221 ", $12.91 
26,6/17/2019,123," $1,791 ", $14.56 
26,6/16/2019,98," $1,395 ", $14.23 
26,6/15/2019,67," $1,004 ", $14.99 
26,6/14/2019,87," $1,304 ", $14.99 
26,6/13/2019,171," $2,163 ", $12.65 
26,6/12/2019,176," $2,307 ", $13.11 
26,6/11/2019,119," $1,784 ", $14.99 
26,6/10/2019,77," $1,154 ", $14.99 
26,6/9/2019,105," $1,574 ", $14.99 
26,6/8/2019,141," $1,951 ", $13.84 
26,6/7/2019,129," $1,934 ", $14.99 
26,6/6/2019,111," $1,652 ", $14.89 
26,6/5/2019,99," $1,484 ", $14.99 
26,6/4/2019,150," $2,098 ", $13.98 
26,6/3/2019,102," $1,529 ", $14.99 
26,6/2/2019,178," $2,219 ", $12.47 
26,6/1/2019,126," $1,889 ", $14.99 
26,5/31/2019,86," $1,229 ", $14.29 
26,5/30/2019,138," $2,007 ", $14.54 
26,5/29/2019,80," $1,122 ", $14.02 
26,5/28/2019,64, $959 , $14.99 
26,5/27/2019,104," $1,450 ", $13.94 
26,5/26/2019,127," $1,904 ", $14.99 
26,5/25/2019,100," $1,499 ", $14.99 
26,5/24/2019,95," $1,424 ", $14.99 
26,5/23/2019,108," $1,609 ", $14.90 
26,5/22/2019,103," $1,544 ", $14.99 
26,5/21/2019,73," $1,094 ", $14.99 
26,5/20/2019,157," $1,873 ", $11.93 
26,5/19/2019,115," $1,724 ", $14.99 
26,5/18/2019,184," $2,362 ", $12.84 
26,5/17/2019,110," $1,649 ", $14.99 
26,5/16/2019,117," $1,689 ", $14.43 
26,5/15/2019,132," $1,979 ", $14.99 
26,5/14/2019,153," $2,086 ", $13.64 
26,5/13/2019,106," $1,589 ", $14.99 
26,5/12/2019,106," $1,589 ", $14.99 
26,5/11/2019,108," $1,619 ", $14.99 
26,5/10/2019,87," $1,304 ", $14.99 
26,5/9/2019,41, $615 , $14.99 
26,5/8/2019,85," $1,274 ", $14.99 
26,5/7/2019,151," $1,989 ", $13.17 
26,5/6/2019,97," $1,454 ", $14.99 
26,5/5/2019,126," $1,889 ", $14.99 
26,5/4/2019,135," $2,024 ", $14.99 
26,5/3/2019,154," $2,192 ", $14.23 
26,5/2/2019,93," $1,394 ", $14.99 
26,5/1/2019,154," $1,852 ", $12.03 
26,4/30/2019,211," $2,331 ", $11.05 
26,4/29/2019,147," $1,823 ", $12.40 
26,4/28/2019,68," $1,019 ", $14.99 
26,4/27/2019,97," $1,454 ", $14.99 
26,4/26/2019,89," $1,269 ", $14.26 
26,4/25/2019,51, $764 , $14.99 
26,4/24/2019,174," $2,278 ", $13.09 
26,4/23/2019,171," $2,189 ", $12.80 
26,4/22/2019,127," $1,575 ", $12.40 
26,4/21/2019,62, $929 , $14.99 
26,4/20/2019,103," $1,544 ", $14.99 
26,4/19/2019,110," $1,649 ", $14.99 
26,4/18/2019,135," $2,024 ", $14.99 
26,4/17/2019,139," $1,875 ", $13.49 
26,4/16/2019,90," $1,349 ", $14.99 
26,4/15/2019,135," $1,841 ", $13.63 
26,4/14/2019,163," $1,820 ", $11.17 
26,4/13/2019,59, $884 , $14.99 
26,4/12/2019,86," $1,289 ", $14.99 
26,4/11/2019,61, $914 , $14.99 
26,4/10/2019,131," $1,964 ", $14.99 
26,4/9/2019,123," $1,773 ", $14.41 
26,4/8/2019,168," $2,123 ", $12.64 
26,4/7/2019,113," $1,660 ", $14.69 
26,4/6/2019,152," $1,948 ", $12.81 
26,4/5/2019,171," $2,058 ", $12.03 
26,4/4/2019,113," $1,694 ", $14.99 
26,4/3/2019,92," $1,379 ", $14.99 
26,4/2/2019,89," $1,334 ", $14.99 
26,4/1/2019,167," $2,189 ", $13.11 
26,3/31/2019,108," $1,619 ", $14.99 
26,3/30/2019,171," $1,926 ", $11.26 
26,3/29/2019,95," $1,424 ", $14.99 
26,3/28/2019,102," $1,529 ", $14.99 
26,3/27/2019,106," $1,589 ", $14.99 
26,3/26/2019,156," $2,104 ", $13.48 
26,3/25/2019,115," $1,702 ", $14.80 
26,3/24/2019,87," $1,304 ", $14.99 
26,3/23/2019,93," $1,394 ", $14.99 
26,3/22/2019,75," $1,124 ", $14.99 
26,3/21/2019,102," $1,371 ", $13.44 
